40.304161	-74.868434
40.304105	-74.868508
40.304096	-74.868524
40.304057	-74.868618
40.304048	-74.868638
40.304005	-74.868736
40.303997	-74.86875
40.30398	-74.868864
40.303968	-74.868875
40.303922	-74.868964
40.303916	-74.868982
40.303873	-74.869078
40.30386	-74.869087
40.303798	-74.869157
40.303794	-74.869174
40.303798	-74.869288
40.303801	-74.869307
40.303845	-74.869407
40.303852	-74.869416
40.30393	-74.869453
40.303937	-74.869453
40.30401	-74.869481
40.304025	-74.86949
40.304112	-74.869461
40.304121	-74.869452
40.3042	-74.869442
40.304217	-74.869434
40.304279	-74.869373
40.304292	-74.869362
40.30436	-74.869308
40.304371	-74.869295
40.304437	-74.869229
40.304453	-74.869221
40.30453	-74.869166
40.304542	-74.86916
40.304623	-74.869118
40.304633	-74.869116
40.304684	-74.869028
40.304684	-74.869015
40.304725	-74.868922
40.304731	-74.868905
40.304798	-74.868832
40.304822	-74.868807
40.304879	-74.868738
40.304893	-74.868727
40.304957	-74.868658
40.304962	-74.868639
40.305027	-74.868586
40.305044	-74.868585
40.305114	-74.868537
40.305124	-74.86853
40.305207	-74.868508
40.305217	-74.868508
40.305289	-74.868461
40.305302	-74.868449
40.305376	-74.868411
40.305387	-74.868402
40.30547	-74.86836
40.305479	-74.868349
40.305542	-74.868267
40.305554	-74.868265
40.305624	-74.868197
40.305633	-74.868184
40.305711	-74.868127
40.305717	-74.868112
40.305783	-74.868043
40.305795	-74.868039
40.305858	-74.867959
40.30586	-74.867942
40.305913	-74.867859
40.305925	-74.867849
40.305989	-74.86777
40.306001	-74.867754
40.306057	-74.867683
40.306071	-74.867678
40.306136	-74.867612
40.306147	-74.867607
40.306198	-74.867518
40.306207	-74.867507
40.306288	-74.867469
40.3063	-74.867452
40.306346	-74.867369
40.306358	-74.867353
40.306391	-74.867248
40.306398	-74.867224
40.306413	-74.867108
40.306407	-74.867092
40.306425	-74.866983
40.306431	-74.866961
40.306466	-74.866859
40.306473	-74.866849
40.30653	-74.866776
40.306542	-74.866767
40.306598	-74.866679
40.306611	-74.866664
40.306671	-74.866586
40.306684	-74.866571
40.306721	-74.866471
40.306731	-74.866458
40.306786	-74.866381
40.30679	-74.866368
40.306843	-74.866292
40.306861	-74.866277
40.306932	-74.866233
40.306949	-74.866226
40.307014	-74.86616
40.307017	-74.866147
40.307042	-74.866048
40.307047	-74.866032
40.307104	-74.865963
40.307111	-74.865945
40.307127	-74.865833
40.307136	-74.86582
40.307174	-74.865726
40.307186	-74.865711
40.307259	-74.865644
40.307271	-74.86564
40.307339	-74.865583
40.307347	-74.865568
40.307407	-74.865506
40.307423	-74.865495
40.307479	-74.865436
40.307493	-74.865414
40.30754	-74.865328
40.307551	-74.865318
40.307619	-74.865241
40.307628	-74.865231
40.30769	-74.865154
40.307693	-74.865141
40.307748	-74.865063
40.307752	-74.865052
40.307812	-74.864984
40.307824	-74.86497
40.307867	-74.864873
40.307872	-74.864849
40.307903	-74.864741
40.307915	-74.864729
40.307982	-74.864655
40.307993	-74.864638
40.308034	-74.864547
40.308044	-74.864534
40.308086	-74.864466
40.308101	-74.864443
40.308156	-74.864355
40.308174	-74.864331
40.308219	-74.864234
40.30823	-74.864213
40.308292	-74.864138
40.308301	-74.86413
40.308327	-74.864031
40.308332	-74.864017
40.308398	-74.863957
40.308412	-74.863945
40.308479	-74.863909
40.308495	-74.8639
40.308562	-74.863854
40.308577	-74.863846
40.308636	-74.863785
40.308645	-74.863769
40.308675	-74.863661
40.308681	-74.863645
40.308731	-74.86356
40.308739	-74.863548
40.308801	-74.863478
40.308803	-74.86346
40.308848	-74.86336
40.308862	-74.86335
40.308947	-74.863352
40.308963	-74.863352
40.309043	-74.863404
40.309057	-74.863414
40.309144	-74.863432
40.309155	-74.863436
40.309235	-74.863476
40.309247	-74.863479
40.309319	-74.863512
40.309334	-74.86352
40.309404	-74.863584
40.309413	-74.863592
40.309474	-74.863652
40.309484	-74.863664
40.30955	-74.863733
40.309552	-74.863747
40.309549	-74.863862
40.30955	-74.863878
40.309509	-74.863971
40.309508	-74.863985
40.309496	-74.864091
40.309488	-74.864106
40.309522	-74.864199
40.309532	-74.864213
40.309588	-74.864294
40.309597	-74.864302
40.309673	-74.864344
40.309686	-74.864354
40.309751	-74.864422
40.309769	-74.864436
40.309813	-74.864523
40.309819	-74.864536
40.309842	-74.86464
40.309843	-74.864665
40.309842	-74.864763
40.309841	-74.864787
40.309822	-74.864889
40.309824	-74.864903
40.309866	-74.864988
40.309876	-74.865005
40.309936	-74.865083
40.309953	-74.865101
40.310019	-74.865164
40.31003	-74.86518
40.310077	-74.865273
40.310091	-74.865277
40.310154	-74.865356
40.310165	-74.865371
40.310219	-74.865443
40.310223	-74.865461
40.310249	-74.865563
40.31025	-74.865577
40.310229	-74.86568
40.310231	-74.865693
40.310236	-74.865806
40.310235	-74.865827
40.310231	-74.865924
40.310232	-74.865947
40.310262	-74.866052
40.31026	-74.86607
40.310297	-74.866174
40.310303	-74.866194
40.310331	-74.866297
40.310332	-74.866318
40.310375	-74.866419
40.31038	-74.866442
40.310343	-74.866548
40.310331	-74.86656
40.310264	-74.866615
40.31026	-74.866636
40.31019	-74.866692
40.310175	-74.866705
40.310188	-74.866814
40.310188	-74.866821
40.310274	-74.866852
40.310279	-74.866856
40.310321	-74.866936
40.310332	-74.86696
40.310358	-74.867068
40.310352	-74.86708
40.310312	-74.867183
40.31031	-74.867198
40.310239	-74.867269
40.310227	-74.867276
40.310161	-74.867353
40.310154	-74.86737
40.310103	-74.867465
40.310099	-74.867469
40.310039	-74.867524
40.310024	-74.867536
40.309962	-74.867597
40.309936	-74.867641
40.309878	-74.867725
40.309873	-74.867733
40.309805	-74.867809
40.309793	-74.867825
40.309722	-74.867893
40.309704	-74.8679
40.309646	-74.867975
40.30963	-74.867994
40.309561	-74.868052
40.309544	-74.868064
40.30948	-74.868122
40.309465	-74.868135
40.309406	-74.868211
40.309395	-74.868217
40.309308	-74.868243
40.309299	-74.868256
40.309255	-74.868343
40.309245	-74.868355
40.309198	-74.868451
40.309198	-74.868463
40.309161	-74.868556
40.309163	-74.868577
40.309181	-74.868674
40.309185	-74.868692
40.309236	-74.868784
40.309242	-74.868796
40.309314	-74.868858
40.309327	-74.868866
40.309364	-74.868949
40.309371	-74.868968
40.309433	-74.869046
40.309438	-74.869048
40.309515	-74.868995
40.309524	-74.868998
40.309609	-74.869003
40.309614	-74.869005
40.309698	-74.868974
40.309715	-74.868964
40.309788	-74.868961
40.309806	-74.86897
40.309894	-74.868986
40.3099	-74.868987
40.309987	-74.86897
40.309996	-74.868969
40.310082	-74.868996
40.310097	-74.869006
40.310168	-74.86905
40.310194	-74.869066
40.310266	-74.869109
40.310286	-74.869121
40.310355	-74.869155
40.310375	-74.869167
40.310442	-74.869244
40.31046	-74.869269
40.310519	-74.869335
40.310539	-74.869355
40.310607	-74.869416
40.310615	-74.869432
40.310673	-74.869505
40.310684	-74.869514
40.310763	-74.869568
40.310774	-74.86958
40.310841	-74.869656
40.31085	-74.869668
40.310905	-74.869746
40.310912	-74.869755
40.310986	-74.869799
40.310996	-74.869806
40.31099	-74.869913
40.310983	-74.869933
40.310917	-74.869996
40.310907	-74.870003
40.310828	-74.870058
40.310816	-74.870062
40.31076	-74.870147
40.310749	-74.87016
40.310682	-74.870216
40.310672	-74.870231
40.310632	-74.870325
40.310629	-74.870342
40.310589	-74.870444
40.310582	-74.870455
40.31051	-74.870514
40.310504	-74.870531
40.310445	-74.870613
40.310434	-74.870621
40.31037	-74.870701
40.31036	-74.870705
40.310287	-74.870752
40.310272	-74.87076
40.310187	-74.870779
40.310173	-74.870783
40.310108	-74.870861
40.310097	-74.870874
40.310037	-74.870933
40.310022	-74.87094
40.309954	-74.871016
40.309946	-74.87104
40.309882	-74.871121
40.309875	-74.871141
40.309837	-74.871247
40.309826	-74.871268
40.309777	-74.871358
40.309769	-74.871375
40.309716	-74.87147
40.309716	-74.871471
40.309729	-74.871573
40.309724	-74.871593
40.309694	-74.871699
40.309692	-74.871722
40.309669	-74.871815
40.309663	-74.871835
40.309622	-74.871934
40.309619	-74.87195
40.309583	-74.872054
40.309575	-74.872069
40.309556	-74.872183
40.309554	-74.872215
40.309531	-74.872318
40.309526	-74.872331
40.30956	-74.872436
40.30957	-74.872445
40.309629	-74.8725
40.309646	-74.872514
40.309699	-74.872582
40.309709	-74.872603
40.309758	-74.872695
40.309766	-74.872708
40.309809	-74.872807
40.309821	-74.872831
40.309887	-74.872903
40.309892	-74.872912
40.30993	-74.873018
40.309926	-74.873032
40.309931	-74.873133
40.309938	-74.873149
40.309998	-74.873235
40.310005	-74.873247
40.31007	-74.873315
40.310078	-74.873321
40.310155	-74.873372
40.310167	-74.873382
40.310236	-74.873443
40.310245	-74.873454
40.310319	-74.873517
40.310329	-74.873532
40.310386	-74.873617
40.310396	-74.873631
40.310452	-74.873697
40.310463	-74.87371
40.310514	-74.873796
40.310522	-74.873803
40.310587	-74.873862
40.310599	-74.87387
40.310676	-74.873919
40.310685	-74.873927
40.310753	-74.873992
40.310763	-74.874001
40.310827	-74.874067
40.310837	-74.874074
40.310902	-74.874147
40.310909	-74.874156
40.310978	-74.874219
40.310994	-74.874227
40.311069	-74.874288
40.31108	-74.874296
40.311148	-74.874348
40.311157	-74.874355
40.311224	-74.874424
40.311238	-74.874441
40.31131	-74.874507
40.31132	-74.874516
40.311396	-74.874573
40.311405	-74.874582
40.311474	-74.874642
40.311489	-74.874653
40.311547	-74.874728
40.311557	-74.874738
40.311627	-74.874794
40.311638	-74.874806
40.311697	-74.874891
40.311698	-74.874906
40.311686	-74.875009
40.31168	-74.875022
40.31161	-74.875095
40.3116	-74.875102
40.311549	-74.875183
40.311543	-74.875197
40.311481	-74.87528
40.311472	-74.875292
40.311414	-74.87537
40.311404	-74.875385
40.311353	-74.875467
40.311345	-74.875491
40.311327	-74.875599
40.311316	-74.87563
40.311335	-74.875743
40.311336	-74.875744
40.311252	-74.875778
40.311246	-74.875791
40.311188	-74.875865
40.311178	-74.875872
40.311127	-74.875956
40.311121	-74.875967
40.311062	-74.876055
40.311055	-74.87607
40.31098	-74.876134
40.310965	-74.876129
40.310892	-74.876189
40.310884	-74.87621
40.310839	-74.876312
40.31083	-74.876321
40.310763	-74.876395
40.310757	-74.876397
40.310707	-74.876484
40.310701	-74.8765
40.310657	-74.876581
40.310639	-74.87661
40.310572	-74.876664
40.31056	-74.876677
40.310512	-74.876767
40.310503	-74.876777
40.310463	-74.876877
40.310455	-74.876894
40.310407	-74.876973
40.310398	-74.876986
40.310354	-74.877071
40.310348	-74.877086
40.310313	-74.877187
40.310311	-74.877202
40.310275	-74.877306
40.310265	-74.877317
40.310216	-74.877415
40.310203	-74.87743
40.31015	-74.877504
40.31014	-74.877519
40.310092	-74.877595
40.310083	-74.877611
40.310032	-74.877693
40.310028	-74.87771
40.309983	-74.877808
40.309975	-74.877821
40.309921	-74.877907
40.309917	-74.877919
40.309907	-74.878033
40.3099	-74.878045
40.309831	-74.8781
40.309823	-74.87811
40.309784	-74.878201
40.309781	-74.87822
40.309752	-74.878324
40.309743	-74.878339
40.309677	-74.87841
40.309668	-74.878425
40.309615	-74.878495
40.309607	-74.878513
40.309572	-74.878603
40.309571	-74.878622
40.309548	-74.878734
40.309541	-74.878748
40.309472	-74.878797
40.309461	-74.878804
40.309421	-74.878896
40.309418	-74.87891
40.309368	-74.878999
40.309359	-74.879009
40.309275	-74.879047
40.309268	-74.879055
40.309191	-74.879095
40.309181	-74.879099
40.309102	-74.879124
40.309091	-74.879132
40.309015	-74.879194
40.309008	-74.879205
40.308938	-74.879265
40.308926	-74.879271
40.308839	-74.879297
40.308829	-74.879301
40.308764	-74.879358
40.30875	-74.879371
40.308716	-74.87946
40.30871	-74.879477
40.308659	-74.879558
40.308652	-74.879567
40.308611	-74.879656
40.308602	-74.879667
40.30852	-74.879715
40.308512	-74.879718
40.308462	-74.879808
40.308454	-74.87982
40.308408	-74.879912
40.308403	-74.879929
40.308356	-74.880027
40.308347	-74.880035
40.308322	-74.880057
