40.303758,-74.867717
40.303762,-74.86768
40.303796,-74.867591
40.303811,-74.867562
40.30384,-74.86748
40.303854,-74.867449
40.303873,-74.86735
40.303879,-74.867322
40.303919,-74.867254
40.303945,-74.867228
40.304011,-74.867174
40.30402,-74.86714
40.304065,-74.867046
40.304078,-74.867024
40.304146,-74.866953
40.304159,-74.866935
40.304236,-74.866899
40.304264,-74.866886
40.304336,-74.866879
40.30436,-74.866876
40.304431,-74.866865
40.304456,-74.866864
40.30454,-74.866867
40.30456,-74.866861
40.304621,-74.866927
40.304647,-74.866923
40.304721,-74.86693
40.304737,-74.866941
40.30482,-74.866955
40.304842,-74.866953
40.304924,-74.866942
40.304934,-74.866939
40.304997,-74.866892
40.30501,-74.866871
40.305085,-74.866815
40.305102,-74.866808
40.305181,-74.866802
40.305191,-74.86679
40.305265,-74.86675
40.305287,-74.866741
40.305354,-74.86672
40.305375,-74.866713
40.305449,-74.866704
40.305465,-74.866701
40.305542,-74.86667
40.305551,-74.866665
40.305625,-74.866615
40.305642,-74.866606
40.305714,-74.86656
40.305729,-74.866561
40.305815,-74.86655
40.305821,-74.866543
40.305883,-74.866459
40.305898,-74.866447
40.305963,-74.866412
40.305984,-74.866399
40.306065,-74.866359
40.306083,-74.866354
40.306167,-74.866323
40.306171,-74.866322
40.306253,-74.866347
40.30627,-74.866353
40.306337,-74.866361
40.30636,-74.866369
40.306425,-74.866408
40.306442,-74.866417
40.306519,-74.86646
40.306534,-74.866456
40.3066,-74.86653
40.306619,-74.866543
40.306702,-74.866554
40.306716,-74.866568
40.30679,-74.866632
40.3068,-74.866642
40.306885,-74.866659
40.306889,-74.866664
40.306964,-74.866647
40.306989,-74.86666
40.307037,-74.86672
40.307059,-74.866756
40.307111,-74.866842
40.307127,-74.866864
40.307172,-74.866963
40.307175,-74.866977
40.307254,-74.867017
40.307265,-74.867018
40.307307,-74.867116
40.30731,-74.867148
40.307332,-74.867249
40.307336,-74.867266
40.307394,-74.867351
40.307426,-74.867351
40.307512,-74.867365
40.307534,-74.867369
40.307596,-74.867369
40.307625,-74.867352
40.307681,-74.86733
40.307713,-74.86732
40.307801,-74.867328
40.307811,-74.867342
40.307896,-74.867314
40.307902,-74.867303
40.307976,-74.867271
40.307997,-74.867259
40.308082,-74.867227
40.308093,-74.867225
40.308168,-74.86723
40.308183,-74.867232
40.308263,-74.867248
40.308272,-74.867242
40.308355,-74.867214
40.308367,-74.86722
40.30843,-74.867173
40.308441,-74.867154
40.308439,-74.867038
40.308432,-74.867029
40.308457,-74.866916
40.308459,-74.866882
40.308471,-74.866773
40.308481,-74.866764
40.308503,-74.866659
40.308515,-74.866647
40.308588,-74.86659
40.308612,-74.866573
40.308678,-74.866531
40.308698,-74.866517
40.308768,-74.866496
40.308784,-74.866477
40.308849,-74.866399
40.308859,-74.866384
40.308896,-74.8663
40.3089,-74.866278
40.308915,-74.866164
40.308917,-74.866148
40.309004,-74.866149
40.309015,-74.866147
40.309071,-74.866074
40.309088,-74.86603
40.309143,-74.865953
40.309162,-74.865958
40.309237,-74.865911
40.309249,-74.8659
40.309337,-74.865883
40.30934,-74.865864
40.309342,-74.865749
40.309348,-74.86574
40.309411,-74.865677
40.309434,-74.865654
40.309508,-74.865607
40.309527,-74.865603
40.309591,-74.865526
40.3096,-74.865516
40.309664,-74.865443
40.309676,-74.865435
40.30972,-74.865338
40.309735,-74.865335
40.309802,-74.865281
40.309817,-74.865272
40.309878,-74.865355
40.309885,-74.865354
40.309931,-74.86527
40.309949,-74.865247
40.309979,-74.865136
40.309979,-74.865135
40.309974,-74.865027
40.309967,-74.865013
40.309947,-74.864906
40.309944,-74.864885
40.309921,-74.864773
40.30992,-74.864759
40.309956,-74.864655
40.309965,-74.864644
40.31001,-74.864549
40.310014,-74.864527
40.310054,-74.864427
40.310056,-74.864403
40.310066,-74.864309
40.310074,-74.864285
40.310064,-74.864175
40.310057,-74.864163
40.310053,-74.864064
40.310073,-74.86403
40.310098,-74.863919
40.310105,-74.863906
40.310139,-74.863805
40.310147,-74.863786
40.310194,-74.863713
40.310205,-74.863688
40.310257,-74.863593
40.310275,-74.863567
40.310326,-74.863473
40.310339,-74.863452
40.310353,-74.863349
40.310351,-74.863335
40.310365,-74.863226
40.310371,-74.863209
40.310419,-74.863129
40.310438,-74.863118
40.310482,-74.863045
40.310499,-74.863021
40.310562,-74.862959
40.310574,-74.862944
40.310603,-74.862838
40.310616,-74.86283
40.310672,-74.86275
40.310673,-74.862736
40.310724,-74.862642
40.310742,-74.862611
40.310787,-74.862515
40.31079,-74.862505
40.310832,-74.862403
40.310861,-74.862367
40.310922,-74.862288
40.310939,-74.862285
40.310984,-74.862211
40.310987,-74.862182
40.310962,-74.862091
40.310961,-74.862059
40.310976,-74.861944
40.310977,-74.86193
40.311046,-74.861857
40.31105,-74.861849
40.311093,-74.861751
40.311102,-74.861744
40.311034,-74.861668
40.311033,-74.861648
40.311088,-74.861584
40.311103,-74.861563
40.31118,-74.861505
40.311181,-74.861503
40.31125,-74.861565
40.311268,-74.861581
40.31135,-74.861615
40.311362,-74.861608
40.311447,-74.8616
40.311452,-74.861589
40.311536,-74.861603
40.311559,-74.861599
40.311629,-74.861594
40.311652,-74.86159
40.311732,-74.861545
40.311749,-74.861521
40.311828,-74.861521
40.311842,-74.861527
40.311899,-74.861609
40.311903,-74.861622
40.311969,-74.861692
40.311995,-74.861694
40.312068,-74.861738
40.312086,-74.861744
40.312164,-74.86174
40.312186,-74.861736
40.312251,-74.861805
40.312277,-74.861823
40.312342,-74.861833
40.31238,-74.861834
40.312463,-74.861857
